,id_new,id,pt,geometry,all_tags
46,46.3638075_6.458854_ts2,46.364_6.459_ts2,"(46.3638075, 6.458854)","POLYGON((6.458854 46.3638075, 6.4595048 46.3640616, 6.4594395 46.3641349, 6.4587955 46.3638801, 6.458854 46.3638075))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
47,37.8923362_-122.516026_ts2,37.892_-122.516_ts2,"(37.8923362, -122.516026)","POLYGON((-122.516026 37.8923362, -122.5158482 37.8923206, -122.5158083 37.8926043, -122.5159122 37.8926134, -122.5159175 37.8925761, -122.5160704 37.8925895, -122.5160808 37.8924393, -122.5160162 37.8924366, -122.516026 37.8923362))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'Tamalpais Motel'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
48,39.3490569_-94.7607213_ts2,39.349_-94.761_ts2,"(39.3490569, -94.7607213)","POLYGON((-94.7607213 39.3490569, -94.7604528 39.3488701, -94.7602577 39.3490415, -94.7604975 39.3492061, -94.7605322 39.3491788, -94.76054 39.3491779, -94.7605457 39.3491793, -94.7605513 39.3491829, -94.7605537 39.3491863, -94.7605546 39.3491918, -94.7605418 39.3492318, -94.7612832 39.3493846, -94.7612987 39.3493487, -94.7613156 39.3492566, -94.761308 39.3492526, -94.7613048 39.3492476, -94.7613054 39.3492408, -94.7613217 39.3491964, -94.7611084 39.349156, -94.7611017 39.3491539, -94.7610938 39.3491499, -94.7609081 39.3490176, -94.7608787 39.3490438, -94.7608647 39.3490478, -94.7607984 39.3491074, -94.7608792 39.3491645, -94.7608807 39.3491686, -94.7608807 39.3491738, -94.7608755 39.3491806, -94.7608693 39.3491828, -94.7608606 39.3491837, -94.7606548 39.349139, -94.7606492 39.3491363, -94.7606472 39.349132, -94.7606466 39.3491284, -94.760646 39.3491239, -94.7607213 39.3490569))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '50'}, {'key': 'capacity:disabled', 'value': '4'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
49,39.3548449_-94.7648121_ts2,39.355_-94.765_ts2,"(39.3548449, -94.7648121)","POLYGON((-94.7648121 39.3548449, -94.7644157 39.3551151, -94.7645586 39.3552444, -94.7649722 39.3549906, -94.7648121 39.3548449))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
50,39.3548394_-94.7647713_ts2,39.355_-94.765_ts2,"(39.3548394, -94.7647713)","POLYGON((-94.7647713 39.3548394, -94.7647291 39.3548036, -94.7644354 39.3550033, -94.7644773 39.3550416, -94.7647713 39.3548394))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
51,39.3663327_-94.7761057_ts2,39.366_-94.776_ts2,"(39.3663327, -94.7761057)","POLYGON((-94.7761057 39.3663327, -94.7760872 39.3663563, -94.7760774 39.3663607, -94.7760664 39.3663645, -94.7760546 39.3663674, -94.7760447 39.3663679, -94.7760367 39.3663674, -94.7760297 39.3663655, -94.7760252 39.36636, -94.776023 39.3663537, -94.7760232 39.3663464, -94.7760246 39.3663426, -94.7760465 39.3663103, -94.7757936 39.3662066, -94.7757888 39.366214, -94.7757496 39.3661984, -94.7757556 39.3661897, -94.7754816 39.3660788, -94.7754145 39.3661785, -94.7750997 39.3660475, -94.7750628 39.3660956, -94.7762105 39.3665736, -94.7763188 39.3664233, -94.7761057 39.3663327))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
52,39.3530008_-94.7655679_ts2,39.353_-94.766_ts2,"(39.3530008, -94.7655679)","POLYGON((-94.7655679 39.3530008, -94.7657874 39.3530569, -94.7659409 39.3527158, -94.7660471 39.3524675, -94.7658745 39.3524209, -94.7658639 39.3524428, -94.7658577 39.3524483, -94.7658511 39.3524514, -94.7658418 39.3524507, -94.7657984 39.3524384, -94.7657697 39.3525075, -94.7655679 39.3530008))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '41'}, {'key': 'capacity:disabled', 'value': '2'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
53,-40.3897136_175.619483_ts2,-40.39_175.619_ts2,"(-40.3897136, 175.619483)","POLYGON((175.619483 -40.3897136, 175.6194989 -40.3897356, 175.6196118 -40.3896806, 175.6196466 -40.3896639, 175.6196703 -40.389652, 175.6198303 -40.389572, 175.6198675 -40.389554, 175.6198494 -40.3895328, 175.6198043 -40.3894794, 175.6199558 -40.3894074, 175.6199219 -40.389349, 175.619902 -40.3893149, 175.6197723 -40.3891613, 175.6197659 -40.3891388, 175.6197573 -40.3891146, 175.619629 -40.3891779, 175.6196446 -40.3891971, 175.619552 -40.3892405, 175.6194223 -40.3890859, 175.6191202 -40.3892246, 175.619099 -40.3892362, 175.619483 -40.3897136))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
54,-40.3900927_175.6185987_ts2,-40.39_175.619_ts2,"(-40.3900927, 175.6185987)","POLYGON((175.6185987 -40.3900927, 175.618656 -40.3900918, 175.6187538 -40.3900482, 175.6187615 -40.3900441, 175.6188055 -40.3900208, 175.6187871 -40.3899981, 175.6185279 -40.3896792, 175.6184722 -40.3897038, 175.6184572 -40.3896845, 175.6184136 -40.3896276, 175.6184357 -40.3896183, 175.6183011 -40.3894324, 175.6181936 -40.3894811, 175.6181262 -40.3895128, 175.6182956 -40.3897208, 175.6185987 -40.3900927))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '43'}, {'key': 'capacity:disabled', 'value': '1'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Printery Carpark'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
55,48.680755_2.3837319_ts2,48.681_2.384_ts2,"(48.680755, 2.3837319)","POLYGON((2.3837319 48.680755, 2.3837127 48.6807124, 2.3836823 48.6806579, 2.3836663 48.6806176, 2.3836984 48.6806124, 2.3836951 48.6806026, 2.3836491 48.680469, 2.3836817 48.6804642, 2.3836657 48.6804179, 2.3836966 48.6804123, 2.3836719 48.6803488, 2.3835968 48.6803392, 2.3836431 48.6801956, 2.3838035 48.6802184, 2.3838084 48.6802184, 2.3837789 48.680331, 2.3838078 48.680327, 2.38391 48.6805758, 2.3838341 48.6805898, 2.383849 48.6806239, 2.3839199 48.6806095, 2.3839529 48.6806633, 2.3839704 48.6807037, 2.3837319 48.680755))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '40'}, {'key': 'capacity:disabled', 'value': '2'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
56,30.4640467_-97.80478_ts2,30.464_-97.805_ts2,"(30.4640467, -97.80478)","POLYGON((-97.80478 30.4640467, -97.8046072 30.4636395, -97.8040559 30.4638133, -97.8040852 30.4638823, -97.8040136 30.4639049, -97.8040895 30.4640837, -97.8036024 30.4642375, -97.8036705 30.4643978, -97.8042943 30.464201, -97.8042601 30.4641206, -97.8045475 30.46403, -97.8045812 30.4641094, -97.80478 30.4640467))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': '5'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
57,38.8585806_-94.8338179_ts2,38.859_-94.834_ts2,"(38.8585806, -94.8338179)","POLYGON((-94.8338179 38.8585806, -94.8338188 38.8585747, -94.8338217 38.8585708, -94.8338264 38.8585681, -94.8338334 38.8585667, -94.8338335 38.8585384, -94.8338337 38.858507, -94.8338243 38.8585049, -94.8338199 38.858502, -94.833817 38.8584965, -94.8338156 38.8584908, -94.8338156 38.8584456, -94.8335955 38.8584435, -94.8335943 38.8584792, -94.8335926 38.8584833, -94.8335882 38.858487, -94.8335835 38.8584892, -94.8335765 38.8584901, -94.8334434 38.8584892, -94.8334364 38.8584926, -94.83343 38.8584935, -94.8334239 38.8584931, -94.8334204 38.858491, -94.8334174 38.8584879, -94.8334157 38.8584829, -94.833416 38.8584431, -94.8333141 38.8584435, -94.8333153 38.8584929, -94.8333127 38.8584965, -94.8333086 38.8584983, -94.8333033 38.8584995, -94.8333031 38.8585369, -94.833303 38.8585654, -94.833308 38.8585667, -94.8333112 38.8585695, -94.8333124 38.8585733, -94.8333127 38.8586229, -94.8334432 38.8586232, -94.8334438 38.8585834, -94.8334452 38.8585786, -94.8334482 38.8585763, -94.8334532 38.8585756, -94.8335607 38.8585762, -94.833565 38.8585775, -94.8335675 38.8585794, -94.8335695 38.8585834, -94.8335698 38.8586234, -94.8338185 38.858624, -94.8338179 38.8585806))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': '1'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
58,43.7006993_-79.6180467_ts2,43.701_-79.618_ts2,"(43.7006993, -79.6180467)","POLYGON((-79.6180467 43.7006993, -79.6179045 43.700821, -79.6180661 43.700917, -79.6181653 43.700839, -79.6186066 43.7010886, -79.6186508 43.7010479, -79.6180467 43.7006993))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
59,37.8410422_-122.2330556_ts2,37.841_-122.233_ts2,"(37.8410422, -122.2330556)","POLYGON((-122.2330556 37.8410422, -122.23319 37.8408481, -122.2332078 37.8408066, -122.2332098 37.8407163, -122.2332051 37.8406151, -122.2331957 37.8405002, -122.2331555 37.8405246, -122.2331495 37.8406548, -122.2331334 37.8407427, -122.2330891 37.8408439, -122.2330368 37.8409371, -122.2329899 37.8410049, -122.2329416 37.8410578, -122.2330006 37.8411087, -122.2330556 37.8410422))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'street_side'}, {'key': 'surface', 'value': 'asphalt'}]"
60,53.8699337_10.7155592_ts2,53.87_10.716_ts2,"(53.8699337, 10.7155592)","POLYGON((10.7155592 53.8699337, 10.7171149 53.8700729, 10.7171498 53.8699543, 10.7179035 53.8700223, 10.7178364 53.8702737, 10.7173992 53.8702326, 10.7164149 53.8701362, 10.715527 53.8700476, 10.7155592 53.8699337))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
61,50.3866586_-4.1545361_ts2,50.387_-4.155_ts2,"(50.3866586, -4.1545361)","POLYGON((-4.1545361 50.3866586, -4.1546547 50.3865417, -4.1544286 50.3864476, -4.1542797 50.3864054, -4.1542549 50.3864986, -4.1543224 50.3865707, -4.1543858 50.3866006, -4.1545361 50.3866586))","[{'key': 'access', 'value': 'permit'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
62,48.4302631_-122.3658139_ts2,48.43_-122.366_ts2,"(48.4302631, -122.3658139)","POLYGON((-122.3658139 48.4302631, -122.3657468 48.4301616, -122.3656127 48.430118, -122.3655175 48.4301945, -122.3657146 48.4302933, -122.3658139 48.4302631))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
63,35.3894915_139.4901089_ts2,35.389_139.49_ts2,"(35.3894915, 139.4901089)","POLYGON((139.4901089 35.3894915, 139.4902051 35.389576, 139.4902941 35.3895856, 139.4903041 35.3895568, 139.4905323 35.3895951, 139.4910927 35.3896512, 139.4910893 35.3896758, 139.4911933 35.3896854, 139.4911531 35.3899316, 139.4905869 35.3898755, 139.4904843 35.3898148, 139.4904954 35.3897251, 139.4899653 35.389641, 139.4898937 35.3896118, 139.4898441 35.3895916, 139.4895509 35.3893086, 139.4894986 35.3891468, 139.4894999 35.3889478, 139.4895209 35.3888795, 139.4901089 35.3894915))","[{'key': 'access', 'value': 'permit'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
64,43.2488123_6.5384638_ts2,43.249_6.538_ts2,"(43.2488123, 6.5384638)","POLYGON((6.5384638 43.2488123, 6.5384799 43.2487703, 6.5382465 43.2487106, 6.5383029 43.2486054, 6.5384134 43.2484776, 6.5385398 43.2483548, 6.5387712 43.2484796, 6.5386193 43.2487759, 6.5386275 43.2488403, 6.5388057 43.2488796, 6.5387643 43.2489419, 6.5388057 43.2489495, 6.5387622 43.2490199, 6.5385277 43.2489631, 6.5384638 43.2488123))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'hôtel ibis'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
65,44.5235854_26.1799262_ts2,44.524_26.18_ts2,"(44.5235854, 26.1799262)","POLYGON((26.1799262 44.5235854, 26.1803584 44.5235101, 26.1804736 44.523846, 26.1800414 44.5239213, 26.1799262 44.5235854))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
66,48.6050272_-100.2982772_ts2,48.605_-100.298_ts2,"(48.6050272, -100.2982772)","POLYGON((-100.2982772 48.6050272, -100.2982785 48.6049205, -100.2979592 48.6049188, -100.297958 48.6050255, -100.2982772 48.6050272))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
67,41.2831603_-73.0303256_ts2,41.283_-73.03_ts2,"(41.2831603, -73.0303256)","POLYGON((-73.0303256 41.2831603, -73.0304669 41.2831924, -73.0304811 41.2831519, -73.0305421 41.2831649, -73.0307138 41.2826547, -73.03066 41.2825455, -73.0295379 41.2825608, -73.0293814 41.2828464, -73.0298144 41.2829694, -73.0298794 41.282809, -73.0296365 41.2827387, -73.0296385 41.282728, -73.0298967 41.2827257, -73.0299089 41.2826807, -73.0299282 41.2826776, -73.0301528 41.2826746, -73.0301599 41.2826853, -73.0301619 41.2827242, -73.0305177 41.2827173, -73.0305339 41.2827204, -73.030539 41.2827296, -73.0305319 41.2827395, -73.0305167 41.282741, -73.0304699 41.2827326, -73.0303256 41.2831603))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
68,42.109095_-76.0347313_ts2,42.109_-76.035_ts2,"(42.109095, -76.0347313)","POLYGON((-76.0347313 42.109095, -76.0346633 42.1087228, -76.0340041 42.1087917, -76.0340261 42.1089168, -76.0333639 42.1090192, -76.0334257 42.1092597, -76.0347313 42.109095))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
69,42.1922813_-122.6775673_ts2,42.192_-122.678_ts2,"(42.1922813, -122.6775673)","POLYGON((-122.6775673 42.1922813, -122.677768 42.1922813, -122.6777722 42.1919218, -122.6765621 42.1919258, -122.6765698 42.1922796, -122.6773131 42.1922779, -122.6773162 42.1924794, -122.6773786 42.1924811, -122.6773809 42.1927892, -122.6775319 42.1928064, -122.6775673 42.1922813))","[{'key': 'access', 'value': 'permissive'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'The Church of Jesus Christ of Latter-day Saints'}, {'key': 'operator:type', 'value': 'religious'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
70,41.5067204_-81.5911869_ts2,41.507_-81.591_ts2,"(41.5067204, -81.5911869)","POLYGON((-81.5911869 41.5067204, -81.5911447 41.5067657, -81.5906564 41.507291, -81.5907471 41.5073354, -81.5908924 41.5074065, -81.5909391 41.507406, -81.5909729 41.5074057, -81.5910511 41.5074424, -81.591547 41.5069077, -81.5911869 41.5067204))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '105'}, {'key': 'fee', 'value': 'yes'}, {'key': 'name', 'value': 'Municipal Lot 1'}, {'key': 'operator', 'value': 'City of Cleveland Heights'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
71,46.271679_9.3996313_ts2,46.272_9.4_ts2,"(46.271679, 9.3996313)","POLYGON((9.3996313 46.271679, 9.4000425 46.2715036, 9.40008 46.2715526, 9.3996689 46.2717189, 9.3996313 46.271679))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
72,59.9923643_30.2009272_ts2,59.992_30.201_ts2,"(59.9923643, 30.2009272)","POLYGON((30.2009272 59.9923643, 30.2010527 59.9921843, 30.2029071 59.9925453, 30.202773 59.9927103, 30.2009272 59.9923643))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
73,55.4071361_11.3490611_ts2,55.407_11.349_ts2,"(55.4071361, 11.3490611)","POLYGON((11.3490611 55.4071361, 11.3490699 55.4070547, 11.3497308 55.4070754, 11.3496879 55.4072276, 11.3491877 55.4071983, 11.3491 55.4071728, 11.3490611 55.4071361))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
74,53.6667554_-2.6379412_ts2,53.667_-2.638_ts2,"(53.6667554, -2.6379412)","POLYGON((-2.6379412 53.6667554, -2.6376698 53.666475, -2.6374663 53.6665465, -2.6372925 53.6665799, -2.6371187 53.6665995, -2.636892 53.6666063, -2.6367083 53.6665985, -2.636523 53.6666093, -2.6365494 53.6666642, -2.6364352 53.6666779, -2.6364038 53.6667122, -2.6364683 53.6667456, -2.6364485 53.6667632, -2.6363426 53.6667338, -2.6363078 53.6667642, -2.6362979 53.6668113, -2.6363194 53.6668583, -2.6363707 53.6668946, -2.6364319 53.6669191, -2.6364932 53.666927, -2.6371253 53.6669358, -2.6372213 53.6669348, -2.6373322 53.6669181, -2.6375209 53.666877, -2.6378883 53.6667848, -2.6379412 53.6667554))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'yes'}, {'key': 'name', 'value': 'K'}, {'key': 'opening_hours', 'value': '24/7'}, {'key': 'operator', 'value': 'Lancashire Teaching Hospitals'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
75,56.2964192_9.1386105_ts2,56.296_9.139_ts2,"(56.2964192, 9.1386105)","POLYGON((9.1386105 56.2964192, 9.1386741 56.2963604, 9.1387126 56.2962663, 9.1387762 56.2961615, 9.1394392 56.2962406, 9.1393293 56.2965037, 9.1392696 56.2965508, 9.138597 56.2964534, 9.1386105 56.2964192))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
76,56.2953606_9.1363752_ts2,56.295_9.136_ts2,"(56.2953606, 9.1363752)","POLYGON((9.1363752 56.2953606, 9.1358573 56.2954317, 9.13583 56.2954045, 9.1358001 56.2953924, 9.1357592 56.2954015, 9.1354539 56.2949054, 9.1355302 56.2948827, 9.1355248 56.2948676, 9.1360045 56.2947919, 9.1363752 56.2953606))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
77,43.8588651_-78.9336558_ts2,43.859_-78.934_ts2,"(43.8588651, -78.9336558)","POLYGON((-78.9336558 43.8588651, -78.9340666 43.8587603, -78.9339301 43.858482, -78.93372 43.8585355, -78.9337856 43.8586693, -78.9335849 43.8587205, -78.9336558 43.8588651))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
78,44.6471399_-79.3507606_ts2,44.647_-79.351_ts2,"(44.6471399, -79.3507606)","POLYGON((-79.3507606 44.6471399, -79.3519998 44.6468575, -79.3521071 44.6465674, -79.3527293 44.6464147, -79.3525308 44.6461896, -79.3521178 44.6462659, -79.3521232 44.6461438, -79.3519569 44.6461323, -79.3519032 44.6462888, -79.3519944 44.646327, -79.3519139 44.6466017, -79.350664 44.6468842, -79.3507606 44.6471399))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
79,42.2472304_2.9351811_ts2,42.247_2.935_ts2,"(42.2472304, 2.9351811)","POLYGON((2.9351811 42.2472304, 2.9354225 42.246937, 2.9359575 42.2474208, 2.9358518 42.2475545, 2.9358141 42.2476021, 2.9353062 42.2473656, 2.9353288 42.2473364, 2.9351606 42.2472553, 2.9351811 42.2472304))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '61'}, {'key': 'capacity:disabled', 'value': '3'}, {'key': 'lit', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
80,57.7560739_11.8317708_ts2,57.756_11.832_ts2,"(57.7560739, 11.8317708)","POLYGON((11.8317708 57.7560739, 11.8317424 57.7561486, 11.831696 57.756188, 11.831596 57.7562093, 11.8314505 57.756217, 11.8313302 57.7562071, 11.8312056 57.7561821, 11.8310982 57.7561387, 11.8310453 57.7561029, 11.8310457 57.756032, 11.8311298 57.7560405, 11.8311489 57.7559963, 11.8315398 57.7560462, 11.8316368 57.7560568, 11.8317708 57.7560739))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
